enrollment_id,student_age,study_hours_per_week,completion_time_days,avg_score,weekday,course_category,plan_type,completed,satisfaction
5019,35.0,5.36,47.21,74.21,5,Business,Free,0,8
5020,41.0,3.2,54.55,74.81,6,Design,Paid,1,8
5021,26.0,1.76,56.56,75.12,2,Marketing,Free,1,9
5022,26.0,5.81,46.98,81.18,6,Business,Paid,0,8
5023,29.0,3.81,59.48,72.26,0,Marketing,Paid,0,8
5024,19.0,5.03,69.34,59.82,6,Business,Paid,0,8
5025,22.0,7.22,40.64,85.53,0,Business,Free,0,6
5026,39.0,5.23,42.56,85.71,4,Business,Paid,1,10
5027,26.0,8.0,51.52,59.83,4,Design,Free,0,4
5028,21.0,4.92,48.15,74.05,4,Programming,Paid,0,8
5029,24.0,6.38,36.66,84.27,6,Design,Free,0,5
5030,35.0,3.96,58.6,83.08,3,Programming,Paid,0,8
5031,16.0,4.26,60.23,59.67,0,Programming,Free,1,9
5032,29.0,2.66,56.24,82.81,4,Marketing,Free,0,7
5033,44.0,3.51,45.45,72.18,2,Programming,Paid,1,10
5034,41.0,3.67,51.16,77.89,4,Design,Free,0,7
5035,31.0,2.79,52.66,64.89,2,Business,Paid,0,5
5036,36.0,5.45,70.57,20.92,0,Programming,Paid,0,6
5037,36.0,3.54,60.5,64.34,4,Marketing,Free,0,3
5038,26.0,4.51,54.83,74.44,0,Programming,Free,1,8
5039,33.0,2.25,56.43,70.34,2,Marketing,Free,1,7
5040,40.0,6.95,40.84,82.15,4,Business,Paid,1,10
5041,18.0,10.88,35.06,85.27,6,Programming,Paid,1,8
5042,31.0,7.92,52.31,64.03,2,Programming,Free,0,5
5043,30.0,11.94,36.86,66.85,2,Programming,Paid,1,9
5044,28.0,,57.04,52.13,2,Design,Free,0,7
5045,27.0,3.46,59.72,49.43,4,Programming,Free,0,5
5046,29.0,6.31,50.32,62.43,1,Marketing,Paid,1,10
5047,29.0,4.55,49.74,78.68,3,Programming,Paid,0,6
5048,35.0,1.85,55.73,67.47,5,Business,Free,0,6
5049,30.0,5.86,52.88,61.59,0,Programming,Free,1,8
5050,26.0,3.65,66.4,65.69,6,Marketing,Free,1,7
5051,21.0,2.1,63.09,58.65,3,Programming,Free,0,7
5052,24.0,3.23,46.33,83.23,4,Design,Free,1,7
5053,29.0,4.61,38.68,78.93,4,Design,Paid,1,6
5054,22.0,4.08,64.08,79.9,6,Programming,Free,0,6
5055,34.0,4.1,71.41,46.87,4,Business,Free,1,7
5056,30.0,9.39,43.61,78.39,6,Programming,Paid,0,8
5057,35.0,2.27,67.78,69.16,2,Design,Free,1,6
5058,23.0,3.79,59.91,71.19,1,Design,Free,0,6
5059,21.0,3.41,50.59,89.88,4,Business,Paid,1,10
5060,35.0,7.14,44.69,63.32,1,Programming,Free,0,6
5061,28.0,3.15,68.66,73.9,0,Programming,Free,0,7
5062,26.0,3.47,60.22,55.78,1,Programming,Free,0,5
5063,32.0,6.5,49.46,68.43,1,Programming,Free,0,6
5064,32.0,7.36,56.91,48.91,0,Programming,Free,0,6
5065,18.0,7.87,47.85,71.9,5,Marketing,Free,0,5
5066,37.0,1.94,61.93,77.85,4,Design,Free,0,4
5067,24.0,6.3,48.39,87.17,1,Business,Paid,0,6
5068,39.0,4.58,56.1,58.19,1,Programming,Free,0,5
5069,18.0,3.96,59.87,61.65,6,Programming,Free,0,5
5070,29.0,4.18,60.42,67.56,6,Design,Free,0,5
5071,26.0,9.04,42.01,68.95,0,Programming,Paid,1,9
5072,16.0,6.47,64.7,56.43,4,Programming,Free,1,7
5073,32.0,7.59,53.43,56.43,2,Design,Paid,0,7
5074,16.0,4.45,67.55,63.57,2,Design,Free,1,9
5075,25.0,14.08,24.07,75.99,4,Marketing,Paid,1,6
5076,35.0,3.39,63.29,66.22,6,Programming,Free,0,4
5077,23.0,1.96,52.51,79.52,4,Design,Free,0,3
5078,21.0,3.6,50.93,78.11,6,Programming,Free,0,5
5079,33.0,4.16,64.36,62.61,5,Programming,Free,0,5
5080,25.0,9.11,48.44,57.56,5,Business,Paid,1,9
5081,24.0,4.03,69.82,76.84,5,Programming,Paid,1,10
5082,36.0,6.32,51.94,77.9,5,Design,Paid,0,7
5083,19.0,2.09,56.23,71.42,1,Design,Free,0,5
5084,24.0,8.25,44.64,86.65,6,Programming,Paid,0,7
5085,33.0,4.18,52.35,77.23,6,Marketing,Free,1,7
5086,18.0,4.47,57.43,79.23,4,Design,Paid,1,7
5087,39.0,13.23,32.24,76.8,4,Business,Paid,0,8
5088,25.0,6.56,49.13,82.5,6,Design,Free,0,6
5089,33.0,3.17,59.98,69.26,1,Marketing,Paid,0,8
5090,33.0,3.86,61.87,57.44,0,Programming,Free,0,4
5091,26.0,13.89,40.61,71.66,6,Design,Free,1,6
5092,24.0,9.88,37.13,58.04,3,Business,Free,0,4
5093,27.0,7.68,48.68,71.45,5,Programming,Paid,1,9
5094,32.0,1.77,57.69,69.16,3,Programming,Free,1,9
5095,20.0,7.39,40.53,71.78,3,Marketing,Free,1,8
5096,19.0,3.81,50.55,74.39,0,Design,Paid,1,9
5097,37.0,7.36,38.88,89.18,2,Business,Free,0,7
5098,22.0,3.66,50.66,85.35,0,Business,Paid,0,6
5099,29.0,5.05,56.44,69.93,3,Business,Free,0,7
5100,26.0,3.04,60.85,73.48,0,Marketing,Free,0,8
5101,26.0,,45.97,91.76,5,Design,Paid,1,8
5102,37.0,5.37,66.35,60.99,2,Programming,Free,0,5
5103,26.0,,60.47,60.41,5,Programming,Paid,0,5
5104,25.0,11.79,26.66,73.5,0,Business,Free,1,7
5105,25.0,3.19,53.07,79.55,0,Business,Paid,1,9
5106,23.0,2.49,57.19,78.89,2,Design,Free,0,4
5107,22.0,6.72,26.9,81.93,5,Programming,Paid,0,6
5108,24.0,7.25,60.57,59.21,5,Programming,Free,1,9
5109,39.0,3.51,60.71,59.92,3,Design,Free,1,8
5110,32.0,2.5,54.99,64.57,4,Business,Free,0,6
5111,25.0,2.68,52.1,74.98,4,Programming,Free,0,4
5112,34.0,2.55,67.66,60.86,4,Business,Free,0,5
5113,16.0,4.66,67.65,49.73,5,Business,Free,0,8
5114,37.0,3.93,51.56,74.01,0,Marketing,Free,0,5
5115,36.0,6.14,45.54,65.19,3,Programming,Paid,1,8
5116,43.0,4.78,61.24,54.37,5,Marketing,Free,0,6
5117,34.0,5.88,53.81,71.82,3,Business,Free,1,7
5118,30.0,3.37,62.62,66.75,1,Business,Free,0,6
5119,36.0,2.91,49.38,88.11,4,Programming,Free,1,6
5120,23.0,5.44,49.69,78.89,2,Design,Paid,0,4
5121,24.0,4.95,50.72,81.45,3,Business,Paid,1,9
5122,27.0,4.54,62.09,67.79,3,Programming,Free,1,7
5123,37.0,3.68,64.67,72.02,4,Design,Paid,0,6
5124,21.0,5.41,63.51,69.12,6,Design,Free,0,7
5125,20.0,2.98,60.18,88.81,4,Design,Paid,1,10
5126,29.0,3.33,66.62,76.97,6,Programming,Free,0,4
5127,32.0,6.74,60.56,59.11,0,Design,Free,0,6
5128,22.0,2.44,62.54,53.02,5,Programming,Free,0,5
5129,32.0,6.51,63.89,59.97,2,Marketing,Free,0,6
5130,37.0,2.69,45.15,87.63,5,Marketing,Paid,0,7
5131,35.0,1.99,83.28,47.22,0,Programming,Free,0,3
5132,29.0,2.07,52.49,77.44,3,Programming,Free,1,7
5133,26.0,4.27,60.46,72.78,0,Programming,Free,0,3
5134,39.0,7.04,55.36,79.47,4,Design,Paid,0,7
5135,27.0,9.07,47.77,71.53,1,Marketing,Paid,1,9
5136,34.0,8.75,26.99,89.89,1,Design,Paid,0,6
5137,41.0,7.47,42.2,73.36,0,Programming,Paid,1,9
5138,33.0,3.49,65.33,54.67,1,Programming,Paid,1,7
5139,20.0,2.78,68.99,53.46,6,Programming,Free,0,7
5140,18.0,5.78,56.88,55.23,6,Marketing,Free,0,4
5141,25.0,7.69,44.06,84.2,0,Business,Free,1,8
5142,32.0,2.55,44.69,88.24,6,Design,Free,1,7
5143,30.0,9.07,50.93,85.04,4,Programming,Paid,0,7
5144,42.0,1.71,59.12,71.0,2,Marketing,Free,0,7
5145,30.0,4.83,66.3,50.88,6,Programming,Free,0,3
5146,25.0,4.84,65.58,63.41,1,Business,Paid,0,7
5147,19.0,3.7,53.19,62.12,1,Marketing,Free,0,7
5148,35.0,4.11,55.99,73.54,1,Design,Free,0,6
5149,27.0,2.76,55.12,87.07,1,Marketing,Free,0,5
5150,16.0,6.2,43.8,88.6,3,Programming,Paid,1,9
5151,27.0,4.17,63.42,65.63,0,Business,Free,0,5
5152,20.0,6.18,57.99,41.16,1,Programming,Free,0,7
5153,24.0,8.3,50.25,62.33,2,Design,Free,0,6
5154,27.0,5.37,45.77,86.26,4,Programming,Paid,1,10
5155,21.0,2.81,73.0,70.78,6,Programming,Free,0,8
5156,24.0,2.43,58.37,63.73,0,Programming,Free,0,7
5157,22.0,10.88,47.12,66.9,4,Programming,Paid,1,9
5158,22.0,10.28,53.49,70.49,0,Design,Paid,1,9
5159,20.0,6.05,49.49,61.96,6,Design,Free,1,10
5160,24.0,4.17,48.9,92.86,1,Programming,Free,1,7
5161,21.0,5.85,39.52,90.54,5,Marketing,Free,1,8
5162,31.0,9.12,34.1,67.87,5,Marketing,Paid,0,5
5163,28.0,3.07,62.1,46.95,2,Programming,Free,0,3
5164,35.0,5.14,47.38,79.69,2,Design,Paid,0,6
5165,40.0,3.08,54.48,73.38,2,Business,Paid,1,8
5166,32.0,3.83,52.51,77.91,3,Business,Free,0,5
5167,30.0,8.12,44.78,78.26,3,Programming,Free,1,9
5168,32.0,8.24,42.95,62.13,4,Business,Paid,1,9
5169,30.0,5.39,49.68,87.36,3,Programming,Paid,1,10
5170,27.0,1.51,70.24,67.76,5,Programming,Paid,0,7
5171,27.0,3.02,64.15,77.69,3,Business,Free,0,6
5172,20.0,5.31,51.51,72.12,2,Business,Paid,1,8
5173,33.0,4.6,55.44,85.15,2,Business,Paid,1,10
5174,27.0,5.14,59.33,43.65,5,Programming,Paid,0,6
5175,37.0,4.52,51.09,76.86,0,Programming,Free,1,9
5176,33.0,3.19,65.07,58.02,2,Programming,Free,0,4
5177,23.0,4.04,55.0,68.88,2,Programming,Free,0,5
5178,36.0,4.74,41.56,86.94,4,Programming,Paid,1,10
5179,16.0,3.69,62.39,69.97,0,Design,Paid,1,10
5180,41.0,9.31,42.01,64.4,3,Design,Free,1,6
5181,18.0,3.27,56.27,66.91,4,Business,Free,0,4
5182,30.0,1.47,68.74,69.65,6,Design,Free,1,10
5183,30.0,9.05,53.92,55.4,3,Programming,Free,1,8
5184,35.0,3.46,56.79,76.17,6,Business,Paid,1,9
5185,25.0,6.08,43.34,69.9,4,Programming,Free,1,7
5186,16.0,2.99,49.37,77.36,5,Marketing,Free,0,5
5187,25.0,6.55,56.21,62.17,1,Programming,Paid,0,8
5188,25.0,3.97,62.45,64.56,6,Design,Free,1,7
5189,16.0,6.36,52.59,71.25,1,Marketing,Free,0,5
5190,27.0,3.68,54.02,71.55,0,Design,Free,0,6
5191,19.0,3.02,56.33,68.52,0,Business,Free,0,4
5192,32.0,4.55,59.16,63.22,4,Business,Free,0,4
5193,25.0,4.27,46.51,75.96,4,Programming,Paid,0,7
5194,41.0,1.7,65.59,60.63,1,Business,Free,0,5
5195,25.0,3.09,49.94,71.22,6,Marketing,Free,0,5
5196,30.0,14.75,26.99,69.28,1,Marketing,Free,1,8
5197,26.0,1.79,61.35,73.67,4,Design,Free,1,8
5198,16.0,4.52,54.78,82.22,3,Programming,Free,1,6
5199,26.0,3.64,64.25,56.54,4,Business,Free,0,6
5200,32.0,9.27,45.39,50.09,5,Design,Free,0,5
5201,31.0,3.07,49.32,64.87,6,Programming,Paid,0,7
5202,25.0,4.24,61.66,54.18,5,Programming,Free,0,8
5203,17.0,6.9,50.88,35.85,6,Programming,Paid,0,6
5204,32.0,3.74,55.43,91.46,6,Design,Free,0,5
5205,30.0,2.87,51.05,74.72,2,Programming,Free,0,7
5206,33.0,4.01,67.98,76.01,3,Programming,Free,0,5
5207,25.0,3.53,53.86,64.57,1,Programming,Free,0,8
5208,16.0,3.52,58.11,76.92,6,Marketing,Free,0,5
5209,31.0,7.71,45.19,66.93,6,Programming,Paid,0,6
5210,27.0,4.86,51.08,77.77,6,Programming,Free,0,9
5211,37.0,5.2,53.1,75.89,5,Design,Free,0,6
5212,27.0,5.88,57.18,71.56,5,Programming,Paid,1,10
5213,27.0,6.25,56.85,72.91,5,Marketing,Free,1,8
5214,30.0,7.29,47.56,87.89,1,Marketing,Free,0,6
5215,23.0,3.56,61.91,75.67,1,Design,Free,1,4
5216,22.0,5.86,51.12,63.7,3,Design,Free,1,9
5217,26.0,2.83,61.06,76.03,2,Programming,Paid,1,9
5218,21.0,1.47,58.87,73.87,5,Programming,Free,0,5
5219,25.0,9.22,52.44,66.26,5,Programming,Free,1,9
5220,41.0,4.36,56.12,71.37,6,Programming,Paid,1,9
5221,34.0,4.54,64.41,55.21,5,Programming,Free,0,4
5222,29.0,2.34,60.36,74.97,0,Design,Free,0,6
5223,38.0,,70.82,53.43,2,Programming,Free,0,5
5224,21.0,2.94,55.94,64.99,2,Programming,Free,0,6
5225,44.0,5.42,45.09,67.31,4,Design,Free,0,5
5226,24.0,3.21,59.53,83.83,2,Design,Free,1,7
5227,41.0,3.49,60.08,86.6,6,Programming,Free,1,7
5228,41.0,3.63,60.92,58.27,2,Programming,Paid,0,5
5229,16.0,8.57,50.83,71.94,3,Programming,Paid,0,6
5230,37.0,7.49,39.85,68.28,5,Programming,Paid,0,7
5231,25.0,3.26,52.46,76.11,2,Business,Free,0,5
5232,23.0,6.9,48.18,77.51,0,Marketing,Paid,1,7
5233,31.0,3.63,47.06,70.13,2,Design,Free,0,6
5234,20.0,4.35,43.62,78.94,2,Design,Paid,0,6
5235,31.0,4.96,54.61,72.64,4,Business,Paid,1,10
5236,20.0,5.42,43.47,88.48,4,Business,Free,0,6
5237,28.0,2.71,61.49,58.48,3,Programming,Free,0,5
5238,36.0,6.35,47.31,75.09,2,Programming,Paid,1,7
5239,30.0,15.6,18.89,83.1,3,Design,Paid,1,8
5240,24.0,4.4,51.58,78.38,1,Design,Free,0,5
5241,31.0,5.15,54.64,68.43,1,Programming,Paid,0,7
5242,17.0,3.9,48.38,84.42,4,Programming,Free,1,8
5243,21.0,5.03,60.9,42.93,6,Programming,Free,0,4
5244,24.0,1.96,65.26,54.87,3,Programming,Free,1,4
5245,33.0,10.9,41.31,84.64,0,Design,Paid,1,10
5246,30.0,6.31,54.09,61.32,6,Business,Free,0,6
5247,31.0,3.03,49.16,64.61,2,Design,Free,0,7
5248,27.0,4.11,51.96,62.39,5,Programming,Free,1,7
5249,21.0,3.16,68.14,58.57,6,Programming,Free,1,9
5250,37.0,4.64,48.37,78.01,6,Business,Free,1,9
5251,22.0,4.17,51.23,83.04,0,Design,Free,0,6
5252,30.0,5.62,63.61,73.06,1,Programming,Paid,0,6
5253,26.0,2.55,59.95,80.66,4,Programming,Free,1,8
5254,31.0,3.27,50.4,55.75,5,Business,Free,1,10
5255,23.0,6.79,58.59,71.83,5,Business,Free,1,10
5256,34.0,3.19,53.55,86.65,3,Marketing,Free,0,6
5257,37.0,1.23,60.9,81.75,1,Business,Free,0,6
5258,34.0,3.79,52.56,88.36,4,Design,Free,0,3
5259,28.0,12.0,45.25,68.1,4,Design,Free,1,9
5260,24.0,5.94,48.8,79.01,3,Programming,Free,1,9
5261,47.0,3.12,51.04,66.31,4,Business,Free,0,6
5262,20.0,4.95,51.67,83.95,1,Design,Paid,1,8
5263,33.0,5.51,40.28,83.73,5,Programming,Free,1,8
5264,29.0,1.84,74.4,64.16,0,Marketing,Free,1,10
5265,27.0,2.76,65.75,45.73,5,Programming,Free,0,6
5266,28.0,4.85,47.46,90.17,5,Programming,Free,0,9
5267,23.0,8.31,41.81,73.86,4,Programming,Free,1,9
5268,30.0,4.16,56.5,75.38,5,Marketing,Paid,0,5
5269,29.0,8.21,49.88,70.8,6,Marketing,Free,1,7
5270,46.0,2.89,61.01,53.04,1,Design,Free,0,4
5271,34.0,1.0,64.38,74.69,3,Marketing,Free,0,7
5272,31.0,5.67,54.51,66.93,4,Marketing,Free,1,9
5273,31.0,6.46,48.76,75.58,6,Business,Paid,0,9
5274,40.0,5.65,47.57,72.82,5,Marketing,Free,1,7
5275,20.0,5.55,77.6,40.22,4,Design,Free,0,6
5276,26.0,4.42,60.64,76.39,3,Business,Free,0,7
5277,16.0,3.61,59.87,75.89,1,Design,Free,0,7
5278,31.0,3.67,62.59,74.56,2,Business,Free,1,6
5279,33.0,3.3,61.51,65.8,3,Programming,Free,1,9
5280,20.0,3.39,55.41,71.54,6,Business,Free,0,4
5281,37.0,1.8,44.17,74.31,6,Marketing,Free,0,5
5282,22.0,2.35,52.56,71.29,4,Programming,Free,0,4
5283,25.0,3.77,67.57,77.49,0,Marketing,Free,1,7
5284,28.0,1.48,68.72,71.39,5,Programming,Free,0,4
5285,38.0,2.05,53.73,94.2,3,Programming,Paid,1,8
5286,21.0,3.49,52.11,59.29,4,Programming,Free,1,7
5287,29.0,4.78,58.48,70.88,3,Business,Paid,1,9
5288,32.0,4.4,45.43,94.93,5,Design,Paid,0,7
5289,31.0,1.39,67.98,66.14,1,Programming,Free,1,6
5290,31.0,8.15,36.96,81.25,1,Business,Free,1,10
5291,32.0,2.66,55.44,73.63,1,Programming,Paid,1,8
5292,23.0,2.81,64.03,71.72,6,Design,Free,0,4
5293,39.0,2.3,67.51,82.86,0,Marketing,Free,0,6
5294,26.0,7.28,43.19,76.7,2,Business,Free,1,8
5295,25.0,4.9,54.28,54.13,2,Business,Free,0,4
5296,36.0,4.1,59.21,79.73,5,Design,Paid,1,9
5297,23.0,3.97,50.59,66.05,2,Marketing,Paid,1,8
5298,29.0,5.5,40.23,87.25,6,Programming,Paid,1,9
5299,22.0,2.89,52.67,93.04,6,Programming,Paid,1,10
5300,45.0,4.81,60.26,90.49,4,Programming,Free,0,6
5301,43.0,3.17,50.78,77.58,2,Design,Free,0,6
5302,26.0,6.4,49.23,69.92,4,Business,Paid,1,8
5303,31.0,6.31,49.3,78.54,4,Business,Paid,0,7
5304,27.0,3.88,57.38,60.72,0,Programming,Paid,0,5
5305,25.0,2.01,39.98,100.0,5,Programming,Paid,1,8
5306,28.0,3.63,57.38,84.14,3,Business,Free,0,5
5307,27.0,2.11,59.98,75.7,5,Marketing,Free,0,5
5308,16.0,5.25,51.27,83.96,4,Programming,Paid,0,8
5309,29.0,,59.47,62.1,6,Programming,Free,1,8
5310,27.0,3.11,73.09,54.7,0,Programming,Free,1,5
5311,29.0,2.26,63.85,51.87,0,Design,Free,0,7
5312,26.0,6.92,44.16,69.0,0,Programming,Free,0,6
5313,24.0,3.31,69.78,65.5,6,Programming,Free,0,7
5314,33.0,11.69,24.24,76.71,6,Business,Free,0,5
5315,31.0,4.12,56.16,68.16,6,Programming,Free,0,4
5316,37.0,4.75,51.54,78.74,2,Design,Free,1,6
5317,30.0,4.13,53.02,77.73,1,Programming,Free,1,10
5318,26.0,4.73,50.28,57.17,2,Marketing,Free,1,6
5319,31.0,8.29,34.31,86.69,5,Design,Paid,1,7
5320,16.0,6.67,58.98,63.12,1,Programming,Free,0,5
5321,42.0,1.83,68.31,74.21,3,Programming,Free,0,4
5322,29.0,5.96,45.6,82.24,4,Business,Free,1,9
5323,42.0,5.07,44.1,83.31,2,Marketing,Free,0,6
5324,21.0,5.15,42.22,73.55,3,Programming,Paid,1,9
5325,19.0,8.76,51.82,70.14,4,Programming,Free,0,5
5326,30.0,8.92,48.83,78.7,5,Programming,Free,0,6
5327,30.0,7.62,35.9,58.49,1,Business,Paid,1,10
5328,29.0,3.18,46.58,62.51,3,Marketing,Free,0,4
5329,28.0,2.96,57.99,75.21,1,Design,Paid,0,8
5330,23.0,7.12,56.33,56.01,0,Programming,Paid,1,10
5331,17.0,,46.88,68.01,4,Business,Free,1,8
5332,29.0,2.03,60.34,71.41,3,Business,Paid,1,9
5333,18.0,6.61,49.81,69.05,1,Programming,Free,0,6
5334,17.0,3.62,58.63,67.32,0,Programming,Free,0,4
5335,24.0,1.8,52.34,80.83,6,Programming,Free,1,6
5336,30.0,5.01,51.85,77.3,5,Business,Free,1,9
5337,41.0,6.11,47.93,70.22,6,Business,Free,0,4
5338,34.0,3.46,54.28,67.33,0,Business,Free,0,4
5339,37.0,2.52,48.59,70.48,0,Business,Free,1,7
5340,32.0,8.76,46.0,67.64,1,Programming,Free,0,6
5341,30.0,3.0,53.84,98.23,0,Programming,Free,0,5
5342,45.0,6.83,55.34,50.51,3,Programming,Free,1,7
5343,18.0,2.05,61.4,62.77,4,Marketing,Free,0,7
5344,24.0,4.89,64.63,63.27,1,Design,Free,0,5
5345,25.0,6.03,56.55,75.23,2,Programming,Paid,1,8
5346,33.0,6.01,62.42,70.76,3,Programming,Free,0,6
5347,20.0,9.92,57.67,68.7,2,Business,Paid,0,7
5348,32.0,2.81,55.87,80.86,3,Business,Free,0,6
5349,31.0,5.13,45.5,75.07,4,Business,Free,0,6
5350,33.0,2.74,51.7,83.26,6,Programming,Paid,0,6
5351,33.0,2.18,58.84,85.14,2,Marketing,Free,0,7
5352,38.0,3.13,75.11,47.56,0,Business,Free,1,6
5353,27.0,4.88,45.48,78.54,6,Business,Free,1,9
5354,31.0,8.62,52.68,56.81,4,Business,Free,1,7
5355,22.0,9.36,38.36,75.12,3,Marketing,Free,1,6
5356,20.0,3.46,56.4,71.73,5,Marketing,Free,0,5
5357,39.0,4.65,53.01,73.7,6,Design,Free,0,5
5358,21.0,7.75,52.15,65.95,0,Design,Paid,1,8
5359,31.0,5.72,61.48,80.37,6,Programming,Free,0,5
5360,31.0,3.76,64.7,56.8,4,Business,Free,0,7
5361,35.0,5.25,46.73,83.26,4,Business,Paid,1,8
5362,16.0,3.86,60.15,50.82,6,Programming,Free,0,3
5363,33.0,4.62,53.56,71.79,2,Programming,Paid,1,8
5364,27.0,3.48,45.11,91.45,5,Marketing,Free,1,10
5365,23.0,3.84,48.33,97.3,3,Marketing,Free,1,7
5366,25.0,4.22,45.42,59.5,6,Marketing,Paid,0,5
5367,34.0,2.43,59.95,66.95,3,Design,Free,0,5
5368,32.0,7.47,48.54,69.25,5,Business,Paid,0,8
5369,26.0,5.12,38.24,95.81,3,Business,Free,0,6
5370,19.0,11.79,36.86,71.18,2,Programming,Paid,0,5
5371,20.0,4.79,57.87,80.9,2,Programming,Free,0,6
5372,32.0,3.36,63.28,75.65,6,Marketing,Free,1,8
5373,18.0,3.06,61.31,53.61,5,Programming,Free,1,8
5374,26.0,5.18,60.95,59.4,1,Design,Paid,1,7
5375,46.0,5.2,47.08,64.26,6,Business,Free,0,5
5376,30.0,3.63,46.47,96.49,4,Business,Free,0,7
5377,32.0,2.62,59.34,75.09,0,Programming,Paid,0,7
5378,20.0,2.91,63.85,82.6,5,Business,Free,0,7
5379,18.0,4.09,70.32,50.98,1,Programming,Free,0,5
5380,33.0,5.66,55.2,67.42,6,Business,Free,0,7
5381,25.0,2.08,52.88,77.35,3,Programming,Free,0,6
5382,35.0,4.57,67.45,59.0,6,Business,Free,1,7
5383,28.0,4.48,53.5,70.3,3,Business,Free,1,9
5384,52.0,3.31,65.3,57.44,0,Programming,Free,0,4
5385,24.0,,55.15,77.92,5,Programming,Free,1,10
5386,30.0,2.91,69.17,75.38,5,Business,Free,0,7
5387,21.0,,50.17,76.2,2,Programming,Free,0,5
5388,35.0,8.42,48.12,82.45,1,Programming,Paid,0,6
5389,31.0,6.95,49.09,71.72,6,Design,Free,1,8
5390,21.0,2.45,58.96,83.03,5,Marketing,Free,1,8
5391,25.0,3.73,67.68,68.1,2,Design,Free,0,7
5392,37.0,1.51,46.56,80.26,4,Design,Free,0,5
5393,36.0,5.32,58.37,55.8,1,Marketing,Paid,1,7
5394,18.0,5.31,49.66,66.54,1,Design,Free,0,5
5395,24.0,10.28,35.06,100.0,4,Design,Paid,0,8
5396,40.0,2.27,59.72,84.11,5,Design,Paid,1,10
5397,27.0,,52.57,79.34,6,Programming,Paid,1,9
5398,29.0,5.41,53.23,62.11,3,Programming,Paid,0,6
5399,35.0,1.96,66.27,58.96,1,Business,Free,0,5
5400,18.0,5.48,46.21,68.83,3,Programming,Paid,0,6
5401,21.0,6.71,51.25,74.26,4,Business,Paid,0,4
5402,25.0,2.28,48.24,90.97,6,Programming,Free,0,5
5403,36.0,4.3,55.48,84.19,0,Design,Free,1,9
5404,35.0,2.35,52.66,69.31,4,Programming,Free,0,5
5405,33.0,7.53,43.9,74.66,3,Design,Free,0,5
5406,27.0,4.45,47.93,79.34,4,Business,Free,1,9
5407,36.0,3.8,60.19,56.17,0,Programming,Paid,1,7
5408,27.0,2.32,77.43,44.94,0,Programming,Free,0,4
5409,32.0,4.83,57.53,76.92,4,Programming,Free,0,6
5410,34.0,7.47,45.56,71.79,1,Business,Free,1,7
5411,40.0,2.87,62.52,52.25,4,Programming,Free,1,7
5412,27.0,3.33,71.2,47.96,0,Business,Free,0,7
5413,25.0,3.61,46.12,82.73,5,Programming,Paid,1,8
5414,37.0,8.17,50.55,61.74,2,Programming,Free,1,7
5415,37.0,2.15,53.85,79.4,3,Business,Paid,0,7
5416,24.0,9.04,42.71,75.36,2,Design,Paid,0,6
5417,20.0,4.28,60.38,71.59,2,Programming,Paid,1,7
5418,36.0,3.93,54.14,66.28,3,Marketing,Free,0,8
5419,16.0,4.35,61.4,71.08,4,Programming,Paid,1,8
5420,16.0,5.65,63.15,78.92,4,Programming,Paid,1,9
5421,26.0,3.65,59.26,75.24,6,Design,Paid,0,7
5422,28.0,,50.39,70.67,1,Design,Free,0,8
5423,20.0,8.31,50.07,81.68,6,Business,Paid,0,6
5424,29.0,2.61,50.97,76.09,4,Programming,Free,0,5
5425,29.0,5.48,65.87,60.56,2,Marketing,Free,0,6
5426,24.0,4.32,49.84,74.68,6,Business,Paid,1,10
5427,41.0,5.19,66.74,71.0,4,Marketing,Paid,1,9
5428,30.0,8.06,43.06,71.15,1,Business,Free,0,5
5429,35.0,2.99,56.75,87.56,1,Marketing,Free,0,6
5430,17.0,7.69,36.09,78.95,4,Business,Paid,0,4
5431,17.0,4.98,44.87,93.97,5,Programming,Free,1,7
5432,30.0,3.72,48.67,76.2,0,Design,Free,0,3
5433,40.0,5.98,42.59,73.17,4,Business,Paid,1,8
5434,20.0,5.67,57.53,77.8,3,Design,Paid,0,6
5435,28.0,2.41,51.93,72.57,6,Business,Free,0,2
5436,18.0,3.09,53.64,71.87,5,Programming,Free,0,6
5437,22.0,2.53,58.29,60.09,6,Business,Free,0,6
5438,28.0,3.58,66.14,65.2,0,Programming,Free,0,5
5439,24.0,9.29,51.56,68.89,5,Marketing,Paid,1,7
5440,18.0,6.58,53.62,84.36,2,Programming,Paid,1,10
5441,18.0,2.13,64.88,44.89,3,Programming,Free,0,7
5442,16.0,,64.74,72.73,6,Business,Free,0,6
5443,30.0,4.5,56.33,54.3,6,Business,Free,0,5
5444,31.0,5.67,46.49,75.75,1,Business,Free,1,8
5445,31.0,3.03,55.23,68.31,1,Marketing,Free,0,6
5446,21.0,2.32,64.75,46.2,5,Programming,Free,1,8
5447,34.0,,48.71,85.36,6,Business,Paid,1,10
5448,32.0,5.24,60.21,37.8,4,Programming,Free,0,6
5449,27.0,5.63,51.81,77.69,0,Design,Paid,1,8
5450,26.0,2.72,40.04,80.91,1,Design,Free,0,5
5451,22.0,11.16,35.83,88.52,5,Programming,Paid,1,9
5452,28.0,4.85,51.13,61.9,5,Design,Paid,1,9
5453,38.0,4.42,53.4,65.32,6,Business,Free,0,4
5454,35.0,3.01,51.16,81.0,3,Programming,Free,1,8
