order_id,customer_age,distance_km,delivery_time_min,courier_speed_kmh,weekday,restaurant_type,subscription,delivered,rating
4386,24.0,1.31,14.05,18.01,5,Vegan,Regular,0,5
4387,35.0,1.01,11.05,25.32,3,FastFood,Regular,1,8
4388,35.0,1.58,23.24,18.26,6,FastFood,Regular,1,9
4389,24.0,1.82,21.69,16.53,3,Asian,Regular,1,10
4390,46.0,2.26,19.12,13.84,6,Italian,Regular,1,9
4391,29.0,0.8,12.94,21.44,1,FastFood,Regular,1,8
4392,23.0,3.01,27.89,16.29,5,Asian,Prime,1,8
4393,40.0,1.23,14.47,17.32,3,Italian,Regular,0,6
4394,32.0,1.41,18.73,16.6,1,Asian,Regular,1,7
4395,36.0,3.84,26.42,16.99,1,Italian,Regular,1,8
4396,21.0,0.61,18.54,18.61,2,Italian,Regular,1,7
4397,39.0,2.4,20.78,24.85,1,FastFood,Regular,1,9
4398,52.0,2.4,21.89,14.45,6,Asian,Regular,1,7
4399,21.0,1.48,19.48,23.59,1,FastFood,Prime,1,9
4400,35.0,1.81,19.43,17.52,4,Asian,Prime,0,4
4401,25.0,4.53,24.71,17.9,3,Asian,Prime,1,8
4402,56.0,5.93,26.56,16.93,3,Asian,Regular,1,8
4403,43.0,3.62,26.75,18.85,4,FastFood,Regular,1,7
4404,,5.68,27.71,,6,FastFood,Regular,1,4
4405,21.0,1.38,17.63,19.85,6,Italian,Regular,1,6
4406,23.0,0.84,12.72,16.42,6,Italian,Regular,1,8
4407,39.0,2.25,20.82,15.75,3,Vegan,Prime,1,10
4408,20.0,3.14,20.74,18.72,5,Italian,Regular,1,7
4409,20.0,0.73,15.14,21.61,1,Vegan,Regular,1,7
4410,32.0,1.21,,24.02,6,FastFood,Regular,1,9
4411,33.0,1.29,13.9,21.63,1,Italian,Regular,1,7
4412,35.0,2.45,15.8,22.11,0,FastFood,Regular,1,8
4413,28.0,2.28,19.42,16.37,5,Asian,Regular,1,7
4414,40.0,1.31,8.82,20.99,5,FastFood,Regular,1,7
4415,24.0,2.22,24.35,17.27,0,FastFood,Regular,1,8
4416,38.0,1.23,17.53,15.36,6,Asian,Prime,1,9
4417,34.0,1.59,19.85,18.36,0,Italian,Regular,1,7
4418,37.0,1.0,13.74,20.2,0,FastFood,Regular,1,6
4419,43.0,1.85,11.27,21.28,6,FastFood,Regular,1,5
4420,28.0,1.49,12.31,14.93,1,Italian,Prime,1,6
4421,26.0,2.94,22.39,17.55,1,FastFood,Regular,1,7
4422,17.0,1.98,18.38,23.33,5,FastFood,Regular,1,8
4423,16.0,1.78,21.74,16.33,4,Italian,Regular,1,5
4424,30.0,5.33,27.05,18.97,3,FastFood,Regular,1,5
4425,31.0,2.49,20.53,18.75,6,Italian,Regular,1,8
4426,22.0,1.64,17.01,16.08,0,Italian,Regular,1,9
4427,24.0,1.46,19.78,24.32,6,FastFood,Regular,1,9
4428,46.0,1.21,13.33,17.23,1,FastFood,Prime,1,6
4429,40.0,1.94,13.05,21.0,4,FastFood,Regular,1,8
4430,21.0,2.38,15.36,18.75,2,FastFood,Regular,1,9
4431,28.0,0.7,20.16,21.47,2,FastFood,Regular,1,7
4432,36.0,0.95,18.84,18.11,2,Vegan,Regular,1,7
4433,,1.52,13.54,16.94,3,Asian,Regular,1,8
4434,25.0,1.1,18.68,21.68,6,Italian,Regular,0,6
4435,,2.06,,16.71,0,Italian,Regular,1,8
4436,42.0,2.56,20.98,16.69,4,Italian,Prime,1,9
4437,43.0,1.88,21.47,16.24,6,Asian,Regular,1,8
4438,25.0,3.13,18.36,25.42,5,FastFood,Prime,1,7
4439,36.0,1.68,16.48,20.73,6,FastFood,Prime,1,8
4440,32.0,1.96,7.41,24.7,0,FastFood,Regular,1,6
4441,23.0,1.16,21.24,20.47,2,FastFood,Regular,1,7
4442,29.0,2.36,16.21,24.57,2,FastFood,Regular,1,8
4443,21.0,2.41,13.59,20.64,3,Vegan,Prime,1,7
4444,42.0,1.04,16.75,21.05,2,Vegan,Regular,1,9
4445,46.0,1.85,15.84,16.69,1,FastFood,Regular,0,4
4446,28.0,1.97,16.89,14.38,5,Italian,Regular,1,8
4447,26.0,2.7,20.21,21.28,1,Italian,Prime,1,9
4448,41.0,,23.69,21.25,6,Italian,Regular,1,8
4449,43.0,1.35,11.97,24.8,0,Italian,Regular,1,5
4450,22.0,3.06,23.96,16.54,2,FastFood,Regular,1,8
4451,31.0,2.68,21.9,18.17,4,Asian,Regular,0,4
4452,31.0,1.55,16.0,16.63,6,Vegan,Prime,1,7
4453,25.0,1.24,25.02,,5,Asian,Prime,1,9
4454,35.0,1.41,14.56,15.79,0,Asian,Regular,1,6
4455,26.0,0.9,16.68,,5,Italian,Regular,1,8
4456,27.0,2.6,19.0,,2,FastFood,Prime,1,10
4457,31.0,3.86,28.28,21.1,6,FastFood,Regular,1,8
4458,19.0,4.4,22.68,20.66,5,Italian,Regular,1,7
4459,16.0,1.11,13.71,24.38,1,FastFood,Regular,1,7
4460,40.0,3.1,22.87,18.66,2,Asian,Regular,1,9
4461,25.0,2.43,24.03,19.67,5,Italian,Prime,1,8
4462,51.0,0.54,15.44,18.13,6,Italian,Regular,1,7
4463,50.0,1.68,17.53,,4,FastFood,Regular,1,6
4464,,1.81,17.77,21.01,1,Vegan,Prime,1,7
4465,53.0,3.92,19.89,17.85,2,FastFood,Regular,0,6
4466,40.0,1.43,16.87,21.36,5,FastFood,Prime,1,8
4467,26.0,2.74,18.4,17.77,4,FastFood,Regular,1,8
4468,16.0,1.9,22.95,16.9,1,Asian,Regular,1,8
4469,38.0,0.91,12.83,16.55,1,Vegan,Regular,1,6
4470,32.0,1.49,15.86,19.8,1,FastFood,Regular,1,6
4471,36.0,4.68,22.75,17.61,3,Vegan,Regular,1,8
4472,30.0,1.83,17.08,18.61,3,FastFood,Regular,0,5
4473,22.0,3.81,24.74,16.79,3,Asian,Prime,1,8
4474,28.0,3.7,22.36,13.73,6,FastFood,Prime,1,9
4475,38.0,1.57,17.5,13.81,4,Italian,Regular,1,9
4476,29.0,0.99,10.74,18.93,4,Asian,Regular,1,7
4477,29.0,1.07,,18.88,2,Italian,Regular,1,7
4478,18.0,4.47,31.53,18.83,4,FastFood,Regular,1,8
4479,33.0,2.19,11.44,19.34,6,Asian,Regular,1,6
4480,22.0,0.89,13.33,17.71,0,Vegan,Prime,1,8
4481,40.0,3.66,26.45,16.99,2,Italian,Prime,1,8
4482,,0.75,8.6,15.12,0,Asian,Regular,0,4
4483,29.0,1.47,19.5,21.58,1,Asian,Prime,1,8
4484,51.0,2.11,18.81,21.71,0,FastFood,Regular,1,7
4485,29.0,8.05,42.99,20.05,4,Vegan,Regular,0,6
4486,28.0,3.15,17.45,22.4,5,FastFood,Regular,1,6
4487,,1.54,18.8,12.55,6,Asian,Regular,0,4
4488,16.0,2.05,19.12,19.22,1,FastFood,Regular,0,5
4489,43.0,,23.91,,4,FastFood,Prime,1,9
4490,41.0,4.4,22.97,18.49,2,Italian,Regular,1,8
4491,37.0,1.76,18.44,24.23,2,Italian,Regular,1,8
4492,16.0,1.79,10.7,18.0,4,Vegan,Regular,1,8
4493,30.0,1.47,,22.14,4,Vegan,Prime,1,10
4494,21.0,2.9,19.68,,4,FastFood,Regular,1,8
4495,42.0,4.07,17.33,21.43,0,FastFood,Prime,1,7
4496,41.0,0.8,14.69,19.34,2,Italian,Prime,1,8
4497,35.0,1.62,10.48,17.75,1,Italian,Regular,1,6
4498,21.0,,14.38,13.37,0,Italian,Regular,1,8
4499,45.0,,21.65,20.48,0,Vegan,Regular,1,7
4500,30.0,1.17,15.42,18.03,3,Asian,Prime,1,8
4501,48.0,0.97,17.35,22.76,0,FastFood,Regular,1,7
4502,34.0,3.74,23.63,18.66,5,Italian,Regular,1,7
4503,37.0,1.84,19.33,21.02,0,Italian,Regular,1,8
4504,28.0,1.95,24.4,16.25,1,Italian,Regular,1,7
4505,45.0,2.94,18.59,25.41,6,FastFood,Prime,1,7
4506,37.0,3.95,27.07,15.93,4,Italian,Prime,0,4
4507,45.0,1.6,21.75,18.22,3,Italian,Regular,1,8
4508,34.0,1.62,16.85,23.04,0,FastFood,Regular,1,6
4509,32.0,1.62,21.97,15.76,0,Asian,Regular,1,10
4510,37.0,4.2,20.47,23.25,6,FastFood,Prime,1,10
4511,45.0,1.94,16.76,17.61,5,Italian,Regular,1,5
4512,41.0,1.97,,,6,Italian,Prime,1,9
4513,33.0,2.5,15.32,18.99,5,Vegan,Regular,1,9
4514,16.0,5.51,31.32,19.27,0,FastFood,Regular,1,7
4515,39.0,2.41,13.22,27.75,5,FastFood,Prime,1,9
4516,,1.74,14.41,,3,FastFood,Regular,0,5
4517,32.0,5.86,43.34,12.56,4,Italian,Regular,1,8
4518,31.0,4.18,24.45,18.59,2,FastFood,Regular,1,7
4519,19.0,3.86,28.52,17.32,5,Asian,Regular,1,9
4520,35.0,1.76,15.37,19.87,5,FastFood,Prime,0,6
4521,51.0,,,24.06,6,FastFood,Prime,1,8
4522,29.0,0.84,14.21,21.05,3,Italian,Prime,1,9
4523,39.0,3.42,21.19,16.24,1,Asian,Regular,1,9
4524,53.0,2.1,18.87,,4,Vegan,Regular,1,4
4525,40.0,0.86,19.24,13.92,3,Asian,Prime,1,5
4526,26.0,3.9,21.21,18.42,1,Italian,Regular,1,8
4527,34.0,1.92,17.04,13.25,5,Asian,Prime,1,7
4528,36.0,1.79,17.3,16.12,0,Asian,Regular,1,6
4529,45.0,0.88,10.51,25.26,2,FastFood,Regular,1,7
4530,43.0,2.64,22.55,19.39,4,Italian,Regular,1,10
4531,16.0,2.65,23.06,17.11,6,Asian,Regular,1,6
4532,24.0,1.96,20.72,17.88,4,FastFood,Regular,0,6
4533,31.0,1.6,16.62,17.44,6,Asian,Regular,1,6
4534,23.0,9.82,43.03,17.83,5,Italian,Prime,1,6
4535,16.0,1.04,20.19,,1,Italian,Regular,1,7
4536,25.0,1.35,13.66,23.18,5,FastFood,Regular,0,3
4537,32.0,2.97,25.3,19.16,2,Asian,Regular,0,3
4538,27.0,1.33,15.79,19.86,4,Vegan,Prime,1,7
4539,23.0,1.11,10.85,22.54,1,FastFood,Regular,1,6
4540,32.0,4.31,20.73,17.17,3,Italian,Prime,1,8
4541,35.0,3.23,24.79,24.4,4,FastFood,Prime,1,9
4542,28.0,2.63,23.61,18.34,6,FastFood,Regular,1,6
4543,44.0,2.23,13.99,18.92,6,Vegan,Regular,1,8
4544,33.0,1.58,10.34,21.72,5,Italian,Prime,1,7
4545,24.0,1.75,19.41,17.25,3,Italian,Regular,1,7
4546,22.0,2.22,21.08,16.98,6,FastFood,Prime,1,5
4547,30.0,3.21,18.69,18.35,0,Vegan,Regular,1,8
4548,42.0,2.55,15.36,25.18,6,FastFood,Regular,1,10
4549,25.0,1.21,19.36,11.55,1,Asian,Regular,0,6
4550,37.0,3.11,19.52,21.31,2,FastFood,Regular,1,7
4551,33.0,0.92,17.49,19.1,6,FastFood,Prime,1,7
4552,50.0,1.69,17.71,16.6,5,Asian,Regular,0,7
4553,36.0,1.24,10.54,19.95,5,FastFood,Prime,1,8
4554,26.0,1.26,18.58,19.31,4,Asian,Regular,1,7
4555,39.0,6.68,33.35,21.16,4,FastFood,Prime,1,7
4556,39.0,1.03,9.17,19.43,1,Asian,Prime,1,10
4557,28.0,1.28,15.45,20.08,6,Asian,Regular,1,7
4558,,2.67,22.85,17.07,4,Asian,Regular,1,8
4559,37.0,1.79,17.03,19.92,4,FastFood,Prime,1,8
4560,33.0,2.52,13.63,17.91,2,Asian,Prime,1,8
4561,18.0,4.42,22.38,21.1,6,Vegan,Regular,1,7
4562,34.0,2.89,21.45,17.54,3,FastFood,Regular,1,9
4563,26.0,1.79,19.36,21.71,1,FastFood,Prime,1,8
4564,18.0,1.87,23.17,16.39,1,Asian,Regular,1,6
4565,29.0,2.7,16.75,19.74,4,FastFood,Regular,1,8
4566,44.0,2.86,16.25,15.34,5,Asian,Regular,1,7
4567,43.0,2.04,,15.5,1,Asian,Regular,1,8
4568,41.0,2.82,17.5,24.77,4,FastFood,Prime,0,5
4569,,2.46,21.87,17.55,6,Italian,Regular,1,7
4570,37.0,2.2,21.76,21.47,3,Italian,Prime,0,7
4571,33.0,1.44,20.15,21.39,6,FastFood,Regular,1,10
4572,22.0,3.03,24.66,16.33,1,Vegan,Regular,1,5
4573,24.0,2.36,20.62,21.57,2,FastFood,Regular,1,8
4574,27.0,0.64,15.92,15.41,3,Italian,Regular,1,7
4575,45.0,,16.34,18.46,2,Asian,Prime,1,7
4576,42.0,1.55,17.32,20.38,0,FastFood,Regular,1,5
4577,22.0,2.07,15.52,19.05,3,Asian,Prime,1,9
4578,32.0,3.9,15.82,25.3,2,FastFood,Regular,1,7
4579,28.0,11.72,66.75,13.99,1,Italian,Regular,1,7
4580,31.0,0.52,15.54,19.62,2,FastFood,Regular,1,9
4581,27.0,2.74,12.2,14.1,2,Asian,Prime,1,8
4582,45.0,2.09,22.39,22.18,6,Asian,Regular,1,7
4583,32.0,1.82,18.35,15.94,3,Asian,Regular,1,6
4584,34.0,2.71,25.97,15.82,2,Vegan,Regular,1,6
4585,34.0,2.19,12.0,22.38,2,Asian,Regular,1,9
4586,23.0,1.65,13.46,15.26,4,Asian,Regular,1,8
4587,33.0,2.05,18.11,14.28,1,Italian,Regular,1,9
4588,42.0,3.15,23.26,16.26,6,Vegan,Prime,1,7
4589,45.0,2.6,15.34,17.34,2,Asian,Regular,1,8
4590,22.0,2.23,24.08,19.63,2,Vegan,Regular,1,9
4591,18.0,1.46,19.63,18.49,0,FastFood,Regular,0,6
4592,33.0,10.92,54.9,17.24,6,Italian,Prime,1,10
4593,42.0,2.45,,17.13,3,Asian,Regular,1,8
4594,35.0,3.06,14.76,24.97,0,FastFood,Regular,1,7
4595,38.0,1.75,17.31,22.0,1,FastFood,Prime,1,5
4596,20.0,2.24,18.66,17.92,2,Vegan,Regular,1,8
4597,,2.23,16.85,17.91,5,Italian,Regular,1,8
4598,16.0,0.7,12.99,23.31,0,FastFood,Regular,1,9
4599,31.0,1.36,14.18,26.04,0,FastFood,Regular,1,6
4600,16.0,,14.9,15.63,3,Italian,Prime,1,8
4601,44.0,1.66,15.8,21.4,3,Italian,Prime,1,6
4602,46.0,1.29,20.36,18.62,6,Vegan,Prime,1,6
4603,33.0,2.37,19.37,,5,Vegan,Prime,1,9
4604,18.0,4.99,35.76,12.63,4,Asian,Prime,1,10
4605,35.0,2.16,20.48,,2,Asian,Regular,1,9
4606,49.0,1.05,19.9,25.36,4,FastFood,Regular,0,6
4607,36.0,1.14,15.64,17.91,4,Vegan,Regular,1,10
4608,43.0,1.88,14.79,20.36,1,FastFood,Prime,1,8
4609,28.0,1.06,10.15,15.65,2,FastFood,Prime,0,7
4610,24.0,2.74,17.29,21.63,6,Vegan,Prime,1,7
4611,31.0,4.24,26.69,19.42,3,Vegan,Regular,1,3
4612,16.0,1.47,14.1,16.34,3,FastFood,Regular,1,7
4613,52.0,2.41,23.03,17.49,5,Asian,Prime,1,8
4614,33.0,1.59,23.76,14.89,1,Italian,Regular,1,8
4615,40.0,,14.85,22.67,1,FastFood,Regular,1,7
4616,28.0,2.24,16.54,17.75,6,FastFood,Regular,1,8
4617,18.0,1.4,12.08,22.01,5,FastFood,Regular,1,10
4618,45.0,1.29,11.44,16.8,2,Italian,Regular,1,8
4619,22.0,0.95,18.75,12.35,6,Italian,Prime,1,7
4620,35.0,2.4,19.77,21.09,2,Italian,Prime,0,3
4621,,,16.96,24.15,4,FastFood,Regular,1,6
4622,33.0,2.97,20.35,18.04,0,Vegan,Regular,1,9
4623,25.0,5.26,26.03,17.66,4,Asian,Prime,1,8
4624,31.0,1.39,20.14,20.73,1,Vegan,Regular,0,6
4625,23.0,3.22,23.98,22.41,1,FastFood,Regular,1,8
4626,39.0,1.1,11.2,22.99,5,Italian,Regular,1,7
4627,37.0,2.97,23.1,18.0,1,Asian,Regular,1,7
4628,32.0,4.97,24.49,19.93,3,FastFood,Regular,1,7
4629,27.0,3.05,23.76,22.28,6,FastFood,Prime,1,10
4630,51.0,5.02,23.93,19.71,6,FastFood,Regular,1,6
4631,20.0,1.45,16.05,17.8,3,FastFood,Regular,1,9
4632,18.0,1.87,12.75,21.67,0,Italian,Regular,1,8
4633,31.0,1.4,15.99,22.6,2,FastFood,Prime,1,9
4634,30.0,2.05,19.47,15.42,4,FastFood,Regular,1,7
4635,42.0,2.34,24.57,15.36,2,Asian,Regular,1,5
4636,38.0,2.04,17.64,23.27,5,FastFood,Regular,1,6
4637,32.0,1.78,21.88,16.31,6,FastFood,Prime,1,7
4638,37.0,1.77,18.21,15.19,4,Asian,Prime,0,6
4639,36.0,2.43,22.45,28.98,4,FastFood,Regular,1,9
4640,51.0,1.84,18.97,20.01,3,FastFood,Regular,1,8
4641,34.0,1.07,16.9,24.25,1,FastFood,Regular,1,8
4642,26.0,0.82,10.16,25.5,4,FastFood,Prime,1,10
4643,34.0,1.67,21.58,16.14,6,Italian,Prime,1,6
4644,16.0,1.08,15.04,21.8,4,FastFood,Prime,1,5
4645,32.0,,12.81,27.18,5,FastFood,Regular,1,5
4646,42.0,1.6,17.89,20.79,6,Vegan,Regular,1,9
4647,37.0,1.86,24.26,26.12,2,Vegan,Regular,1,5
4648,35.0,1.61,15.48,19.09,2,FastFood,Prime,1,8
4649,38.0,6.72,23.66,26.39,6,FastFood,Regular,1,6
4650,42.0,1.01,16.22,18.54,3,Italian,Regular,1,8
4651,45.0,4.5,25.83,16.21,5,Asian,Prime,0,6
4652,36.0,1.84,16.97,18.54,4,Asian,Regular,1,8
4653,29.0,1.61,14.9,20.67,0,FastFood,Prime,1,8
4654,16.0,2.78,22.11,20.75,2,FastFood,Regular,1,8
4655,41.0,1.57,15.46,19.76,2,Italian,Regular,1,9
4656,,1.29,20.74,14.44,1,Vegan,Regular,1,9
4657,33.0,5.39,29.15,17.26,5,Vegan,Regular,1,7
4658,26.0,0.69,16.16,23.17,6,FastFood,Prime,1,7
4659,41.0,1.76,21.09,21.08,6,Italian,Regular,1,8
4660,30.0,2.24,12.19,22.07,1,FastFood,Regular,1,10
4661,32.0,4.37,34.24,17.66,3,Asian,Regular,1,7
4662,31.0,1.86,14.01,20.63,1,Vegan,Prime,1,9
4663,,10.01,48.29,20.99,0,Italian,Prime,1,9
4664,22.0,3.52,29.47,16.72,4,FastFood,Prime,1,9
4665,37.0,0.55,13.36,17.18,6,Italian,Regular,1,9
4666,26.0,0.91,15.2,18.31,0,Italian,Regular,1,6
4667,26.0,2.29,22.21,17.47,4,Asian,Regular,1,6
4668,40.0,1.07,17.45,14.67,0,FastFood,Regular,1,7
4669,23.0,2.72,21.74,15.98,5,Vegan,Regular,0,7
4670,,1.57,15.05,,0,FastFood,Regular,1,9
4671,33.0,1.04,13.0,24.04,3,FastFood,Regular,1,7
4672,17.0,1.36,12.7,,0,FastFood,Prime,1,10
4673,44.0,3.22,20.69,19.0,2,FastFood,Regular,1,7
4674,35.0,0.76,13.81,22.59,3,FastFood,Prime,1,7
4675,36.0,4.12,30.55,16.21,3,Asian,Prime,1,7
4676,41.0,3.64,21.33,23.64,5,FastFood,Regular,0,5
4677,45.0,1.68,17.26,20.34,6,FastFood,Regular,1,7
4678,34.0,1.07,11.96,17.65,2,FastFood,Prime,1,10
4679,38.0,2.73,24.21,25.26,6,FastFood,Regular,1,8
4680,35.0,1.54,11.94,22.96,2,Vegan,Regular,1,7
4681,,0.88,19.77,16.82,0,Vegan,Regular,1,7
4682,18.0,6.62,23.34,22.19,4,FastFood,Prime,1,8
4683,34.0,1.42,20.48,16.22,5,Asian,Prime,1,6
4684,44.0,1.03,14.64,18.49,2,Asian,Prime,1,7
4685,37.0,2.36,18.7,17.05,4,Vegan,Regular,1,8
4686,22.0,1.94,16.1,23.62,3,FastFood,Regular,1,7
4687,42.0,5.24,25.41,24.58,1,FastFood,Prime,1,7
4688,29.0,1.88,20.13,16.04,2,Italian,Prime,1,10
4689,16.0,1.64,,19.69,2,Vegan,Regular,1,10
4690,41.0,2.78,24.19,19.92,2,Asian,Prime,1,10
4691,23.0,2.58,24.5,15.9,6,Italian,Prime,1,9
4692,48.0,2.29,17.82,18.99,2,FastFood,Regular,1,8
4693,42.0,2.34,17.81,18.59,4,Asian,Regular,1,7
4694,30.0,2.2,16.65,19.05,0,Vegan,Regular,1,8
4695,36.0,1.84,25.1,14.4,2,Italian,Prime,1,9
4696,,3.18,26.26,16.23,6,Asian,Regular,0,6
4697,41.0,1.65,13.74,23.04,6,Italian,Regular,0,6
4698,34.0,3.13,16.9,23.86,6,Italian,Regular,1,3
4699,58.0,4.97,29.49,16.84,0,Italian,Prime,0,7
4700,33.0,1.6,9.03,14.81,6,Asian,Prime,1,9
4701,37.0,8.69,38.71,18.22,1,Vegan,Prime,1,7
4702,24.0,1.36,16.27,23.18,0,Italian,Regular,1,8
4703,17.0,1.37,20.16,23.53,0,FastFood,Regular,1,8
4704,29.0,2.71,20.86,22.31,5,Italian,Regular,1,5
4705,32.0,2.57,14.68,24.0,4,FastFood,Regular,1,7
4706,35.0,2.09,17.49,17.04,4,FastFood,Regular,1,6
4707,19.0,3.63,,18.15,6,FastFood,Prime,1,7
4708,38.0,2.31,9.33,16.69,0,Italian,Regular,1,8
4709,25.0,6.27,33.94,19.43,0,FastFood,Regular,1,7
4710,37.0,1.96,21.78,18.97,6,FastFood,Regular,1,8
4711,40.0,1.45,16.86,15.65,4,Asian,Prime,1,9
4712,28.0,1.49,,22.92,5,FastFood,Regular,1,7
4713,23.0,2.61,20.8,18.85,3,Italian,Regular,0,6
4714,46.0,2.63,16.56,22.92,1,Vegan,Regular,1,9
4715,40.0,2.26,19.65,19.15,3,Italian,Regular,1,9
4716,33.0,1.26,16.97,18.97,6,FastFood,Regular,1,8
4717,45.0,3.71,25.06,21.57,0,FastFood,Regular,1,9
4718,33.0,6.72,37.61,14.57,0,Italian,Prime,1,9
4719,26.0,2.05,24.52,12.49,2,Italian,Regular,1,9
4720,23.0,5.45,23.97,,3,FastFood,Regular,1,6
4721,31.0,3.24,17.52,21.15,4,Italian,Regular,1,7
4722,39.0,6.82,31.01,18.69,1,Italian,Regular,1,8
4723,45.0,2.61,22.32,19.83,6,FastFood,Regular,1,7
4724,32.0,2.17,19.64,15.01,1,Italian,Regular,1,10
4725,43.0,3.68,10.91,24.5,1,FastFood,Prime,1,8
4726,30.0,1.82,19.43,22.48,6,FastFood,Prime,1,6
4727,25.0,2.9,26.4,17.7,2,Asian,Prime,1,8
4728,20.0,4.19,21.74,,4,FastFood,Regular,1,8
4729,27.0,3.63,25.56,17.28,3,Italian,Prime,1,7
4730,21.0,2.28,20.56,15.61,1,Italian,Prime,1,8
4731,50.0,2.25,13.99,21.76,3,FastFood,Regular,1,7
4732,36.0,3.05,29.17,17.99,5,Vegan,Regular,0,5
4733,31.0,3.45,21.29,19.73,0,FastFood,Prime,1,8
4734,,3.5,20.74,26.15,6,FastFood,Prime,1,10
4735,20.0,2.43,20.65,19.37,1,Vegan,Regular,1,10
4736,31.0,,19.37,11.11,6,Asian,Regular,1,6
4737,50.0,1.4,18.11,15.71,6,Asian,Regular,1,6
4738,31.0,2.6,19.59,18.0,6,FastFood,Regular,1,7
4739,,3.66,26.77,20.58,4,FastFood,Prime,1,10
4740,39.0,2.96,28.18,13.58,6,Asian,Regular,1,7
4741,44.0,1.6,21.23,22.3,6,FastFood,Prime,1,9
4742,44.0,,19.11,20.11,4,FastFood,Prime,1,7
4743,32.0,1.06,16.64,15.86,6,Asian,Regular,0,7
4744,28.0,1.08,17.96,21.45,2,FastFood,Prime,1,8
4745,31.0,2.42,19.97,20.77,5,FastFood,Prime,1,9
4746,23.0,,25.27,,6,FastFood,Regular,1,6
4747,31.0,2.13,12.59,17.92,4,Italian,Regular,1,6
4748,,6.61,29.09,18.45,0,Italian,Prime,1,8
4749,47.0,1.84,,20.46,1,Vegan,Regular,1,8
4750,37.0,2.05,17.95,21.65,1,FastFood,Regular,1,9
4751,53.0,1.17,14.65,24.38,3,FastFood,Regular,0,3
4752,16.0,1.66,18.39,,3,Italian,Regular,1,6
4753,21.0,1.05,15.21,19.12,5,Italian,Regular,1,7
4754,29.0,0.86,14.69,24.86,1,Italian,Regular,1,8
4755,45.0,1.06,12.75,19.39,1,Vegan,Regular,1,6
4756,31.0,2.11,22.02,18.49,4,Italian,Regular,1,7
4757,19.0,1.54,19.22,,0,Italian,Prime,1,7
4758,30.0,1.53,19.85,17.5,6,Vegan,Regular,1,7
4759,21.0,2.9,23.71,20.68,0,FastFood,Prime,1,7
4760,19.0,0.99,14.1,20.99,3,Vegan,Prime,1,7
4761,50.0,2.11,14.62,20.19,6,Italian,Regular,1,8
4762,29.0,3.21,30.51,19.35,3,Italian,Regular,1,9
4763,34.0,3.37,21.56,21.75,5,Vegan,Regular,0,6
4764,31.0,3.08,23.66,15.9,2,Italian,Prime,1,10
4765,30.0,1.96,22.5,19.77,5,Italian,Regular,1,9
4766,24.0,1.43,14.62,21.04,4,FastFood,Regular,1,7
4767,29.0,1.92,20.78,17.3,3,Asian,Regular,0,7
4768,35.0,5.0,30.16,17.56,0,Italian,Regular,1,8
4769,45.0,2.69,19.01,18.14,6,FastFood,Prime,0,5
4770,41.0,2.18,22.19,14.08,0,Asian,Prime,1,7
4771,21.0,2.75,20.99,17.77,2,Asian,Regular,1,8
4772,41.0,2.07,18.63,19.79,4,Italian,Regular,1,9
4773,36.0,2.28,18.16,20.61,5,FastFood,Regular,1,7
4774,26.0,1.76,18.99,18.46,3,Italian,Regular,1,6
4775,,1.6,18.44,18.84,2,FastFood,Regular,1,8
4776,37.0,3.48,11.19,22.51,2,FastFood,Regular,1,6
4777,32.0,0.79,19.0,18.66,6,Italian,Prime,1,9
4778,36.0,2.62,19.81,19.9,2,FastFood,Regular,1,7
4779,24.0,1.78,23.45,23.6,5,FastFood,Prime,1,7
4780,50.0,0.71,12.88,18.55,0,Asian,Regular,1,10
4781,16.0,1.18,19.56,16.39,4,FastFood,Regular,1,7
4782,37.0,1.97,19.04,19.64,4,Vegan,Regular,1,6
4783,35.0,2.13,21.68,16.82,4,Vegan,Regular,1,7
4784,38.0,3.03,26.53,18.86,2,Italian,Regular,1,5
4785,,3.61,34.57,10.67,4,Vegan,Prime,1,9
4786,43.0,0.99,14.26,20.05,3,Vegan,Prime,1,9
4787,31.0,2.85,20.13,23.14,4,FastFood,Prime,1,10
4788,21.0,3.01,20.54,16.73,6,Asian,Regular,1,8
4789,22.0,2.27,18.21,17.51,4,FastFood,Regular,1,7
4790,33.0,2.65,15.58,21.7,5,Asian,Regular,1,8
4791,18.0,0.8,13.66,21.51,6,Italian,Prime,1,10
4792,48.0,1.34,17.39,19.41,1,FastFood,Prime,1,9
4793,41.0,4.27,28.58,20.22,4,FastFood,Regular,0,6
4794,48.0,1.99,19.61,13.95,4,Vegan,Prime,1,9
4795,47.0,6.84,29.91,,4,FastFood,Regular,0,6
4796,29.0,1.0,16.11,16.89,0,FastFood,Regular,1,6
4797,24.0,4.76,23.63,23.0,5,FastFood,Regular,1,6
4798,16.0,1.44,18.82,21.17,1,Italian,Regular,1,5
4799,28.0,3.72,26.58,16.83,2,Asian,Prime,1,7
4800,48.0,1.97,14.05,14.45,4,Asian,Prime,1,7
4801,25.0,2.15,16.75,21.75,1,Italian,Regular,1,10
4802,30.0,2.79,18.34,21.01,0,FastFood,Regular,1,6
4803,27.0,1.44,16.94,21.28,4,FastFood,Regular,1,8
4804,35.0,3.13,20.21,16.08,1,Italian,Regular,1,7
4805,44.0,1.74,17.08,17.46,5,Asian,Regular,1,8
4806,18.0,2.22,24.04,16.51,6,Asian,Regular,1,7
